projectID,sciVocTopics
101178170,"['governance', 'entrepreneurship', 'democracy', 'civil society', 'mathematical model']"
101178180,"['dramaturgy', 'ecosystems']"
101178191,"['democracy', 'law']"
101178210,['energy and fuels']
101178218,"['composites', 'sustainability sciences', 'forestry']"
101178230,"['internet of things', 'cryptography', 'sensors', 'ecosystems', 'employment']"
101178267,['democracy']
101178268,"['governance', 'pandemics', 'democracy', 'coronaviruses']"
101178269,"['governance', 'bureaucracy', 'democracy', 'social inequalities', 'human migrations']"
101178306,"['governance', 'democracy']"
101178354,"['transition metals', 'coal', 'alkaline earth metals', 'bioleaching', 'mining and mineral processing']"
101178362,['ecosystems']
101178387,"['public policies', 'linguistics', 'pedagogy', 'social anthropology', 'civil society']"
101178403,['productivity']
101178405,['productivity']
101178431,['recycling']
101178435,"['electrolysis', 'biomass']"
101178444,['ecosystems']
101178477,"['recycling', 'governance', 'ecosystems', 'catalysis']"
101178484,"['software', 'polymer sciences', 'productivity', 'robotics', 'laser physics']"
101178523,['governance']
101178573,"['cinematography', 'employment', 'human migrations']"
101178579,['ecosystems']
101178624,"['renewable energy', 'thermodynamic engineering']"
101178637,"['governance', 'democracy', 'law']"
101178648,"['didactics', 'software', 'psychology']"
101178659,"['renewable energy', 'sensors']"
101178706,"['business models', 'climatic changes', 'sustainable economy']"
101178721,['sensors']
101178736,['employment']
101178743,"['political transitions', 'democracy']"
101178744,['railroad engineering']
101178775,"['geophysics', 'robotics', 'geology']"
101178789,['public services']
101178794,"['democracy', 'catalysis']"
101178798,"['wastewater treatment processes', 'governance', 'combined heat and power', 'biological interactions', 'biomaterials']"
101178806,"['democracy', 'law']"
101178843,"['democracy', 'dramaturgy', 'mobile phones', 'civil society']"
101178897,['geophysics']
101178914,"['didactics', 'governance']"
101178919,['employment']
101178921,"['arts', 'biological interactions', 'sustainable economy']"
101178926,"['didactics', 'democracy']"
101178982,"['governance', 'democracy']"
101179032,['public services']
101179088,"['revolutions', 'ecosystems', 'agriculture']"
101179116,"['biochemistry', 'inflammatory diseases', 'oncology', 'biophysics', 'structural biology']"
101179124,"['governance', 'pollution', 'ecosystems', 'climatic changes']"
101179323,['governance']
101179497,"['human migrations', 'law']"
101179842,"['planets', 'ecosystems', 'climatic changes', 'sustainable economy']"
101179991,"['coal', 'alcohols', 'agriculture', 'biofuels']"
101180055,"['artificial intelligence', 'hydrology', 'satellite technology', 'natural disasters', 'water management']"
101180091,"['marine biology', 'ecosystems']"
101180110,"['software', 'global navigation satellite system', 'satellite technology', 'telecommunications']"
101180121,"['aircraft', 'air traffic management']"
101180124,['global navigation satellite system']
101180125,"['oceanography', 'biogeochemistry']"
101180133,"['hydrology', 'ecosystems', 'water management']"
101180143,['satellite technology']
101180146,['ecosystems']
101180157,"['satellite technology', 'seismology', 'drones', 'pollution', 'crisis management']"
101180172,"['data science', 'remote sensing', 'ecosystems', 'crisis management', 'natural disasters']"
101180173,"['global navigation satellite system', 'multiple sclerosis', 'parkinson', 'sport and fitness sciences', 'data processing']"
101180176,"['autonomous vehicles', 'public services', 'optical sensors', 'signal processing', 'intelligent transport systems']"
101180201,"['irrigation', 'productivity', 'agriculture']"
101180225,"['internet of things', 'agriculture']"
101180259,"['governance', 'global navigation satellite system']"
101180263,"['satellite technology', 'mining and mineral processing', 'deep learning', 'government systems']"
101180278,"['remote sensing', 'sensors', 'ecosystems', 'law']"
101180399,"['dairy', 'proteins', 'microbiology']"
101180529,['ecosystems']
101180559,"['public health', 'governance', 'biodiversity conservation', 'civil society']"
101180565,"['biosensors', 'alzheimer', 'graphene', 'oncology', 'catalysis']"
101180567,['sociology']
101180568,"['colors', 'history']"
101180570,"['malaria', 'parasitology', 'pathology']"
101180576,"['genomes', 'homeostasis']"
101180578,"['DNA', 'enzymes']"
101180581,"['oncology', 'chromosomes', 'genomes']"
101180584,"['recycling', 'inorganic compounds', 'catalysis', 'energy and fuels', 'spectroscopy']"
101180586,"['proteins', 'RNA']"
101180587,"['primatology', 'neurobiology']"
101180590,"['prehistory', 'ecosystems', 'botany']"
101180593,['pollution']
101180595,"['software', 'economics']"
101180598,"['fibers', 'pathophysiology', 'diabetes']"
101180599,"['ancient history', 'pandemics', 'dramaturgy', 'religions']"
101180602,"['sustainable agriculture', 'grains and oilseeds', 'mass spectrometry']"
101180603,"['proteins', 'microscopy']"
101180605,"['catalysis', 'aliphatic compounds']"
101180606,['bacteriology']
101180607,"['pandemics', 'anthropology', 'dementia', 'gerontology']"
101180608,"['social inequalities', 'law']"
101180609,"['phycology', 'pollution', 'ecosystems', 'invertebrate zoology']"
101180610,"['DNA', 'super resolution microscopy', 'nano-materials']"
101180612,"['internet of things', 'optoelectronics', 'semiconductivity']"
101180614,"['wastewater treatment processes', 'electrolysis', 'pollution']"
101180615,"['proteomics', 'obesity']"
101180616,"['oncology', 'nano-materials', 'biocatalysis', 'enzymes']"
101180619,"['social inequalities', 'globalization']"
101180621,"['optical sensors', 'spintronics']"
101180622,['forestry']
101180624,"['mortality', 'history', 'pollution']"
101180626,"['automation', 'nanotechnology', 'post-transition metals']"
101180627,"['cell biology', 'microscopy', 'cardiovascular diseases']"
101180628,['mycology']
101180630,"['biochemistry', 'oncology']"
101180631,"['virology', 'super resolution microscopy', 'HIV']"
101180632,['laser physics']
101180633,['software']
101180634,"['databases', 'nutrition', 'paleoecology', 'ecosystems']"
101180654,"['colors', 'hydrocarbons', 'metalloids']"
101180656,"['fibers', 'fruit growing', 'nutrition', 'carbohydrates', 'enzymes']"
101180659,"['colors', 'hydrocarbons', 'sensors', 'metalloids']"
101180670,"['history', 'satellite technology', 'astrophysics']"
101180677,['pharmaceutical drugs']
101180679,"['electric batteries', 'renewable energy', 'graphene']"
101180682,['neurobiology']
101180691,['physical geography']
101180719,"['catalysis', 'climatic changes', 'philosophy']"
101180812,['satellite technology']
101180845,['databases']
101180975,"['deep learning', 'physical cosmology']"
101180994,['climate change adaptation']
101181021,['forestry']
101181142,['public policies']
101181146,"['sustainable agriculture', 'green infrastructure', 'nutrition', 'ecosystems', 'law']"
101181169,"['nutrition', 'ecosystems', 'commerce']"
101181208,"['mycology', 'nutrition']"
101181231,"['databases', 'electrolysis', 'wind power', 'crisis management', 'hydrogen energy']"
101181294,"['data science', 'genetics', 'biodiversity conservation', 'ecosystems', 'climatic changes']"
101181300,"['grains and oilseeds', 'vegetable growing', 'crisis management', 'microbiology']"
101181363,['ecosystems']
101181381,"['artificial intelligence', 'recycling', 'behavioural psychology', 'remanufacturing', 'pollution']"
101181392,['ecosystems']
101181408,['ecosystems']
101181413,"['artificial intelligence', 'civil society', 'invasive species', 'climatic changes', 'sea vessels']"
101181470,"['fisheries', 'proteins', 'mycology', 'nutrition', 'entomology']"
101181479,"['ecosystems', 'agriculture']"
101181492,"['sociology', 'biodiversity conservation', 'agriculture']"
101181513,"['recycling', 'bioeconomy', 'agriculture']"
101181568,"['bioeconomy', 'agriculture', 'sustainable economy']"
101181572,"['recycling', 'irrigation', 'agriculture', 'machine learning', 'water management']"
101181589,"['fisheries', 'nutrition']"
101181623,"['innovation management', 'ecosystems', 'agriculture', 'animal husbandry']"
101181661,"['proteins', 'biomass', 'legumes']"
101181692,['nutrition']
101181704,"['recycling', 'textiles']"
101181712,"['wastewater treatment processes', 'governance', 'ecosystems', 'sustainable economy', 'forestry']"
101181799,['bioeconomy']
101181822,"['dairy', 'nutrition', 'microbiology', 'biomass', 'fermentation']"
101181841,"['recycling', 'ecosystems', 'microbiology', 'enzymes']"
101181857,"['governance', 'ecosystems']"
101181873,"['governance', 'pollution', 'ecosystems', 'bioeconomy', 'sustainable economy']"
101181878,"['silviculture', 'biodiversity conservation', 'ecosystems', 'civil society', 'business and management']"
101181890,"['irrigation', 'agriculture']"
101181895,"['artificial intelligence', 'knowledge engineering', 'nutrition', 'dietetics']"
101181901,"['recycling', 'fibers', 'governance', 'textiles', 'catalysis']"
101181915,"['nongovernmental organizations', 'ecosystems', 'climatic changes', 'sustainable economy']"
101181930,"['pharmaceutical drugs', 'business models', 'ecosystems', 'biomaterials', 'biomass']"
101181936,['ecosystems']
101181939,"['ecosystems', 'bioeconomy']"
101181941,"['wastewater treatment processes', 'nongovernmental organizations', 'employment']"
101181943,"['pollution', 'polyhydroxyalkanoates', 'biomass']"
101181958,"['governance', 'animal husbandry']"
101181978,"['cryptography', 'bioeconomy', 'biomaterials']"
101181981,"['ecosystems', 'forestry']"
101181982,"['food technology', 'grains and oilseeds', 'proteins', 'biomass', 'fermentation']"
101181994,"['planets', 'pollution', 'ecosystems']"
101182001,"['innovation management', 'ecosystems', 'bioeconomy']"
101182007,"['ecosystems', 'agriculture']"
101182027,"['climate change adaptation', 'biodiversity conservation']"
101182028,"['fisheries', 'renewable energy', 'sustainable agriculture', 'nutrition', 'pollution']"
101182041,['governance']
101182081,"['ecosystems', 'sustainable economy']"
101182167,"['governance', 'ecosystems']"
101182176,['agriculture']
101182220,"['fisheries', 'sustainable agriculture', 'pollution']"
101182256,"['entrepreneurship', 'unemployment']"
101182261,['agriculture']
101182278,"['microfluidics', 'ecology', 'biocatalysis', 'microbiology', 'enzymes']"
101182279,"['radio frequency', 'sensors', 'semiconductivity']"
101182299,"['pandemics', 'nutrition', 'ecosystems']"
101182319,"['silviculture', 'sustainable economy']"
101182324,"['fisheries', 'proteins', 'mycology', 'nutrition', 'entomology']"
101182338,"['ecosystems', 'agriculture', 'employment']"
101182350,"['recycling', 'textiles']"
101182352,"['nutrition', 'ecosystems']"
101182455,"['databases', 'natural language processing', 'ecosystems']"
101182485,['agriculture']
101182520,"['software', 'quantum physics', 'quantum computers']"
101182521,"['recycling', 'polymer sciences', 'nano-materials', 'sea vessels']"
101182530,"['oncology', 'biophysics', 'enzymes', 'spectroscopy']"
101182585,['optical sensors']
101182588,"['polymer sciences', 'coating and films', 'pollution']"
101182590,"['ecosystems', 'animal husbandry', 'sustainable economy']"
101182598,['electrocatalysis']
101182652,"['drinking water treatment processes', 'wastewater treatment processes', 'hydrology', 'water management', 'nanocomposites']"
101182658,['lubrication']
101182721,"['geological engineering', 'computer and information sciences', 'numerical analysis']"
101182734,"['soil sciences', 'mycology', 'ecosystems', 'geology', 'forestry']"
101182739,"['productivity', 'agriculture', 'robotics', 'simulation software']"
101182748,"['nanotechnology', 'sensors']"
101182756,"['governance', 'databases']"
101182765,"['viticulture', 'edaphology', 'ecosystems']"
101182768,"['internet', 'databases', 'cryptography']"
101182795,"['solar energy', 'satellite technology', 'air pollution engineering', 'pollution', 'sustainable economy']"
101182796,"['biosensors', 'fruit growing', 'vegetable growing', 'physiology', 'aliphatic compounds']"
101182798,['internet']
101182801,['microbiology']
101182806,"['nucleic acids', 'gene therapy', 'DNA', 'carbohydrates', 'RNA']"
101182813,"['governance', 'journalism', 'nutrition', 'cognitive psychology']"
101182827,"['materials engineering', 'energy and fuels', 'carbon capture engineering', 'biomass']"
101182840,"['geochemistry', 'software', 'geotechnics']"
101182843,"['grains and oilseeds', 'fruit growing']"
101182847,['ecosystems']
101182850,['pharmaceutical drugs']
101182851,['oncology']
101182859,"['didactics', 'democracy', 'ecosystems']"
101182860,"['political communication', 'linguistics', 'sociology']"
101182876,"['fruit growing', 'climatic changes']"
101182877,['software']
101182883,"['proteins', 'nanomedicine', 'nano-materials']"
101182891,"['artificial intelligence', 'social inequalities', 'autonomous robots', 'ecosystems', 'agriculture']"
